appid,maxccu,success_class,suc_class,followers
638250,3,F,0,43
591390,7,F,0,39
664110,1,F,0,22
647790,1,F,0,58
663080,1,F,0,18
1133540,2,F,0,17
672450,1,F,0,269
665630,2,F,0,28
670940,1,F,0,58
663600,2,F,0,69
666780,1,F,0,34
673360,1,F,0,51
665780,1,F,0,36
682340,1,F,0,21
669760,2,F,0,20
683070,3,F,0,18
683490,2,F,0,45
686000,4,F,0,57
679960,1,F,0,18
689600,2,F,0,64
689210,2,F,0,75
688900,1,F,0,38
674320,3,F,0,19
697890,1,F,0,26
681690,1,F,0,49
688050,1,F,0,19
699930,1,F,0,33
662940,2,F,0,25
697450,3,F,0,17
673250,2,F,0,38
651610,2,F,0,21
713340,2,F,0,61
713830,1,F,0,28
685120,2,F,0,0
709370,1,F,0,37
687420,2,F,0,22
722400,2,F,0,18
695560,2,F,0,64
698960,2,F,0,44
700880,2,F,0,103
713550,1,F,0,30
714910,2,F,0,54
728710,1,F,0,66
724950,1,F,0,205
704660,1,F,0,26
736050,2,F,0,27
717280,4,F,0,161
723050,1,F,0,116
709290,3,F,0,75
718040,1,F,0,24
730890,2,F,0,20
574410,1,F,0,47
653100,1,F,0,21
718470,1,F,0,30
729270,2,F,0,31
695990,3,F,0,44
652140,3,F,0,35
692860,3,F,0,309
665160,3,F,0,61
680250,2,F,0,265
750820,4,F,0,16
737470,3,F,0,26
747820,2,F,0,20
719220,1,F,0,18
754000,2,F,0,29
741390,3,F,0,124
753950,3,F,0,305
736230,1,F,0,21
755820,1,F,0,25
710960,2,F,0,69
755530,2,F,0,37
758620,3,F,0,44
724750,1,F,0,9
758640,3,F,0,31
755040,1,F,0,24
723910,3,F,0,26
748910,1,F,0,27
746260,1,F,0,11
750670,1,F,0,25
739660,2,F,0,12
728620,1,F,0,34
720020,1,F,0,47
726450,2,F,0,67
755370,1,F,0,19
751940,1,F,0,28
757400,1,F,0,23
752770,2,F,0,47
725050,2,F,0,57
765780,2,F,0,0
764870,1,F,0,14
545750,9,F,0,13
767680,2,F,0,27
767010,2,F,0,19
770380,1,F,0,93
770880,3,F,0,35
758650,3,F,0,38
764390,1,F,0,23
770360,1,F,0,42
774501,3,F,0,68
652310,1,F,0,10
733750,1,F,0,21
760390,2,F,0,12
738130,1,F,0,20
769170,1,F,0,33
751270,1,F,0,18
784040,2,F,0,21
771540,2,F,0,18
786070,4,F,0,36
777360,2,F,0,29
789610,1,F,0,39
783650,1,F,0,106
786060,4,F,0,32
773660,1,F,0,38
789210,1,F,0,24
789600,1,F,0,9
783090,1,F,0,49
757780,3,F,0,46
796080,3,F,0,33
797350,4,F,0,16
796090,3,F,0,35
766010,4,F,0,118
788730,1,F,0,27
762360,2,F,0,26
710280,2,F,0,97
804990,4,F,0,28
746270,2,F,0,34
805000,5,F,0,53
778900,2,F,0,16
776410,1,F,0,12
770010,1,F,0,13
803870,1,F,0,29
810220,1,F,0,22
805770,1,F,0,38
800720,6,F,0,75
675750,2,F,0,30
730780,2,F,0,36
811160,4,F,0,33
812740,2,F,0,21
816410,4,F,0,101
778140,2,F,0,39
816000,2,F,0,53
813310,2,F,0,160
817120,3,F,0,31
792820,1,F,0,22
806600,2,F,0,13
719350,1,F,0,26
812890,2,F,0,340
813360,1,F,0,28
801250,3,F,0,21
819880,1,F,0,21
805790,2,F,0,25
786330,1,F,0,31
786540,2,F,0,0
788040,1,F,0,48
802550,1,F,0,25
826440,3,F,0,44
826390,3,F,0,33
826380,3,F,0,19
826550,1,F,0,21
686270,9,F,0,54
717940,2,F,0,44
834350,2,F,0,61
822740,1,F,0,14
796930,5,F,0,38
803960,1,F,0,9
826020,2,F,0,21
838750,3,F,0,30
792230,1,F,0,85
821760,2,F,0,67
844620,1,F,0,19
847810,1,F,0,12
669690,2,F,0,12
849410,2,F,0,35
783250,1,F,0,16
848090,2,F,0,15
805950,1,F,0,25
852310,1,F,0,0
805470,1,F,0,12
828250,2,F,0,22
848100,2,F,0,32
848750,1,F,0,9
701880,2,F,0,16
852760,1,F,0,31
840860,2,F,0,37
845510,2,F,0,101
819550,2,F,0,18
851490,1,F,0,21
848780,1,F,0,12
840940,1,F,0,22
841470,1,F,0,22
851770,6,F,0,115
848920,1,F,0,23
856040,1,F,0,20
864480,3,F,0,45
836400,1,F,0,50
868600,2,F,0,30
732820,2,F,0,112
805330,2,F,0,96
861770,2,F,0,14
869580,2,F,0,0
822970,2,F,0,17
873040,1,F,0,13
751920,2,F,0,24
875790,4,F,0,15
856390,5,F,0,148
876580,1,F,0,7
791490,2,F,0,60
821770,2,F,0,47
878610,1,F,0,16
878310,1,F,0,13
872230,4,F,0,31
876270,2,F,0,31
883780,2,F,0,16
887920,3,F,0,23
887280,1,F,0,12
877340,1,F,0,19
885480,3,F,0,33
853290,2,F,0,31
884910,1,F,0,30
814230,3,F,0,61
882750,1,F,0,51
887950,3,F,0,20
888150,1,F,0,16
861910,1,F,0,16
868210,2,F,0,105
1103290,1,F,0,60
897000,4,F,0,48
814560,1,F,0,14
872310,2,F,0,6
852320,1,F,0,8
851320,1,F,0,12
900390,2,F,0,17
905890,1,F,0,25
432390,2,F,0,89
907780,1,F,0,19
905120,1,F,0,26
856190,2,F,0,15
887590,2,F,0,11
914480,1,F,0,21
915860,1,F,0,6
702900,3,F,0,15
915120,2,F,0,29
918300,1,F,0,12
921660,4,F,0,57
859050,2,F,0,21
896350,2,F,0,26
890900,1,F,0,8
925280,1,F,0,30
897210,1,F,0,13
926240,2,F,0,73
913680,2,F,0,43
929690,1,F,0,907
708910,2,F,0,111
929020,4,F,0,52
919190,2,F,0,12
911640,1,F,0,12
748780,1,F,0,19
935540,1,F,0,25
926870,1,F,0,35
938340,1,F,0,32
939540,1,F,0,16
848470,3,F,0,47
910280,1,F,0,18
930470,1,F,0,80
936150,1,F,0,85
940180,1,F,0,13
805800,1,F,0,7
938680,1,F,0,7
939470,1,F,0,11
765040,1,F,0,14
937910,1,F,0,13
940990,5,F,0,63
941050,3,F,0,27
584080,2,F,0,28
841970,11,F,0,51
927670,2,F,0,18
942870,4,F,0,46
937180,2,F,0,8
952140,1,F,0,41
908290,2,F,0,121
730420,2,F,0,40
947880,4,F,0,52
922560,1,F,0,23
886480,2,F,0,39
951100,1,F,0,16
958360,1,F,0,10
889290,1,F,0,12
962270,1,F,0,8
963830,2,F,0,32
940240,2,F,0,87
792190,1,F,0,13
930290,1,F,0,16
966450,6,F,0,9
952970,1,F,0,15
934550,2,F,0,35
967910,2,F,0,14
955840,1,F,0,23
956390,3,F,0,30
852880,3,F,0,62
973360,1,F,0,18
967060,2,F,0,15
941400,1,F,0,27
972650,4,F,0,16
933430,2,F,0,36
966730,2,F,0,39
975110,2,F,0,27
971640,2,F,0,37
977980,2,F,0,29
970180,1,F,0,25
867530,5,F,0,16
982090,2,F,0,10
977380,1,F,0,14
981710,2,F,0,22
983650,1,F,0,11
988500,1,F,0,18
982050,2,F,0,17
986010,1,F,0,10
903700,2,F,0,17
960800,2,F,0,60
961750,3,F,0,17
985840,3,F,0,18
975980,3,F,0,14
991490,1,F,0,25
994650,1,F,0,14
993860,1,F,0,13
978980,2,F,0,46
981980,1,F,0,19
971340,2,F,0,22
962170,2,F,0,26
989870,1,F,0,14
974070,2,F,0,16
993490,1,F,0,13
973690,3,F,0,42
994030,1,F,0,18
987620,2,F,0,53
845110,2,F,0,48
930360,1,F,0,12
996150,2,F,0,18
917710,1,F,0,24
1003690,2,F,0,15
1004790,1,F,0,19
1003760,2,F,0,39
1000900,2,F,0,61
975670,3,F,0,13
1000980,2,F,0,66
946950,2,F,0,19
992880,2,F,0,12
1009300,1,F,0,10
927120,4,F,0,34
1009030,2,F,0,9
462380,1,F,0,26
1011460,0,F,0,10
1003960,1,F,0,14
1005390,1,F,0,12
848070,1,F,0,21
1014660,1,F,0,50
989400,1,F,0,32
995930,5,F,0,35
1018380,1,F,0,125
998690,1,F,0,12
1016890,2,F,0,11
1002500,2,F,0,45
977780,1,F,0,630
1014310,1,F,0,13
1008970,3,F,0,23
1012600,2,F,0,11
1021650,2,F,0,30
1022320,1,F,0,27
1025420,2,F,0,9
817920,2,F,0,32
1019260,4,F,0,40
1025320,4,F,0,36
1007230,12,F,0,126
1027790,1,F,0,11
1027830,2,F,0,38
1006190,1,F,0,10
1025010,2,F,0,11
1029840,2,F,0,24
1009370,1,F,0,32
942440,1,F,0,24
1027550,1,F,0,12
1299150,2,F,0,79
494820,5130,C,1,20
908660,2,F,0,12
1008250,2,F,0,85
1023100,1,F,0,26
1029020,2,F,0,12
1006090,2,F,0,27
1022160,4,F,0,31
1033360,3,F,0,13
981540,1,F,0,22
375570,1,F,0,26
1035430,2,F,0,25
884610,2,F,0,74
1032770,4,F,0,28
1029540,2,F,0,22
1035340,1,F,0,85
1032080,2,F,0,35
1038120,1,F,0,12
982320,1,F,0,10
1025330,2,F,0,10
1037270,2,F,0,17
783230,1,F,0,15
1041660,1,F,0,49
1035280,2,F,0,21
1043480,2,F,0,22
1045280,2,F,0,33
1044030,1,F,0,33
1023310,3,F,0,23
999890,1,F,0,19
1039800,1,F,0,10
1021060,1,F,0,16
739820,2,F,0,96
974430,2,F,0,111
808870,1,F,0,30
1046910,2,F,0,63
1060840,2,F,0,31
1060550,2,F,0,28
1059470,2,F,0,25
1057460,1,F,0,6
1057120,5,F,0,18
1055940,1,F,0,28
1054590,1,F,0,36
1053020,1,F,0,9
1051600,3,F,0,24
1050430,1,F,0,22
1050660,1,F,0,7
1060350,1,F,0,9
1051940,1,F,0,24
1050620,2,F,0,24
1041650,1,F,0,15
963180,4,F,0,47
895510,2,F,0,19
1064450,1,F,0,23
1062680,1,F,0,16
1041160,3,F,0,26
1049720,1,F,0,17
1064920,1,F,0,14
1067380,2,F,0,24
1015120,2,F,0,19
1055280,2,F,0,61
1054150,2,F,0,52
1070430,1,F,0,21
1072140,2,F,0,19
1069840,3,F,0,85
1064960,1,F,0,11
1071890,7,F,0,27
1069720,3,F,0,16
1070390,1,F,0,26
1073710,1,F,0,18
1073790,1,F,0,13
803840,1,F,0,18
986920,2,F,0,37
1076350,3,F,0,21
1081020,1,F,0,9
1021030,1,F,0,251
1070460,1,F,0,24
1078590,2,F,0,22
1080090,2,F,0,33
1029230,2,F,0,8
1031380,1,F,0,28
1080950,1,F,0,59
1090350,1,F,0,11
1078820,2,F,0,45
1081960,4,F,0,41
1081520,1,F,0,16
1074920,1,F,0,8
1074930,1,F,0,10
1075850,1,F,0,6
1075860,1,F,0,8
1086140,2,F,0,16
1085840,2,F,0,19
985870,5,F,0,17
1071740,2,F,0,25
1065870,2,F,0,36
841580,2,F,0,19
1086270,1,F,0,29
1071640,1,F,0,11
1077390,1,F,0,13
1095810,1,F,0,26
1093690,1,F,0,18
1074860,2,F,0,8
820780,1,F,0,11
1071970,2,F,0,15
1098360,1,F,0,31
997310,1,F,0,10
1086670,3,F,0,42
1097830,1,F,0,15
1064620,2,F,0,18
1008450,1,F,0,9
1103540,2,F,0,7
652250,1,F,0,6
1113230,1,F,0,15
1097630,1,F,0,23
1086980,3,F,0,14
1116190,4,F,0,46
1049380,2,F,0,25
1102890,1,F,0,11
1104470,2,F,0,68
1095400,4,F,0,14
1103080,1,F,0,6
1103070,1,F,0,9
1108040,1,F,0,7
1137930,2,F,0,25
1102740,1,F,0,21
1118670,2,F,0,16
1107920,1,F,0,29
1109280,1,F,0,11
1105490,2,F,0,8
1103000,1,F,0,19
1092070,1,F,0,12
1090340,1,F,0,13
1110010,2,F,0,11
1108020,1,F,0,5
1081350,1,F,0,12
1112670,1,F,0,10
1111870,1,F,0,29
985690,2,F,0,37
1109890,1,F,0,33
1115830,2,F,0,45
1101340,1,F,0,6
1117150,2,F,0,33
1122440,1,F,0,12
1085540,2,F,0,29
1036460,2,F,0,7
1120340,2,F,0,49
1121460,1,F,0,9
1097860,2,F,0,17
1115970,1,F,0,63
839180,1,F,0,29
1045150,1,F,0,24
1104840,3,F,0,12
1082480,1,F,0,26
451590,1,F,0,12
1128630,1,F,0,11
1123900,5,F,0,38
975520,2,F,0,20
1129610,2,F,0,25
1128200,1,F,0,31
1130440,2,F,0,39
1118950,4,F,0,25
1127520,1,F,0,10
1136680,1,F,0,13
1149070,1,F,0,31
1133250,1,F,0,32
1131690,1,F,0,10
1095860,6,F,0,13
1089520,1,F,0,11
1129230,2,F,0,32
1137360,1,F,0,10
1134140,2,F,0,13
1137650,2,F,0,41
1029640,3,F,0,28
1060020,2,F,0,7
1127120,3,F,0,26
721990,2,F,0,19
1140350,2,F,0,56
1138330,2,F,0,31
1142200,1,F,0,15
1115960,2,F,0,20
984990,1,F,0,11
1140260,2,F,0,39
1103970,2,F,0,14
925330,1,F,0,18
1152910,1,F,0,15
1140720,2,F,0,9
1132180,3,F,0,187
1147640,1,F,0,14
1137810,1,F,0,5
1149180,1,F,0,19
1142560,2,F,0,27
1295030,2,F,0,26
1129700,2,F,0,9
1153300,1,F,0,11
1051190,3,F,0,63
1125290,2,F,0,18
1151370,1,F,0,20
1153320,1,F,0,7
1154160,2,F,0,23
1157100,1,F,0,16
1003840,1,F,0,24
1157130,2,F,0,27
1156290,2,F,0,31
755640,11,F,0,820
1169000,2,F,0,17
1145280,1,F,0,6
958190,4,F,0,15
1079050,2,F,0,10
1159770,1,F,0,44
1164860,2,F,0,20
1234630,1,F,0,28
1161200,1,F,0,84
1127480,1,F,0,65
1161680,2,F,0,23
1161120,1,F,0,14
1158990,1,F,0,10
1164350,1,F,0,23
1156770,2,F,0,14
1103550,4,F,0,35
1172220,1,F,0,8
1171570,2,F,0,16
1165520,2,F,0,22
1172640,1,F,0,12
1185580,1,F,0,22
1174970,2,F,0,27
1172850,1,F,0,7
1181880,2,F,0,22
413650,1,F,0,25
1177310,2,F,0,15
1084560,1,F,0,10
1177190,2,F,0,19
1068420,1,F,0,13
1159240,1,F,0,35
936580,1,F,0,15
1101960,2,F,0,88
1157980,3,F,0,18
1142890,2,F,0,27
1171770,1,F,0,11
1161210,4,F,0,8
1180000,3,F,0,24
1138780,1,F,0,12
1181970,2,F,0,16
1139100,1,F,0,23
1269230,1,F,0,24
1142440,1,F,0,30
886210,1,F,0,31
708590,1,F,0,28
1184700,4,F,0,27
1177490,1,F,0,15
1135480,2,F,0,26
1186080,1,F,0,12
781840,2,F,0,19
766910,1,F,0,14
1183600,1,F,0,11
1153100,2,F,0,19
1102940,2,F,0,16
1166200,2,F,0,144
1191570,2,F,0,209
1076940,1,F,0,42
1191930,1,F,0,74
1194380,2,F,0,20
1015290,1,F,0,14
1188070,1,F,0,7
1177510,2,F,0,10
1192270,4,F,0,23
1193420,1,F,0,22
1193280,2,F,0,268
1201140,1,F,0,64
1187900,1,F,0,17
1184590,1,F,0,21
1191650,1,F,0,13
1151090,5,F,0,40
1180840,1,F,0,20
943310,1,F,0,17
1198890,1,F,0,37
1186680,2,F,0,8
1203740,2,F,0,33
1204540,2,F,0,27
1199240,2,F,0,32
1108780,1,F,0,10
1192840,1,F,0,25
1179430,1,F,0,11
1168790,1,F,0,32
1203280,1,F,0,8
1176140,3,F,0,57
1198340,1,F,0,25
1211230,1,F,0,48
1195450,2,F,0,42
1203390,5,F,0,29
1187670,213,F,0,16
1202820,4,F,0,88
1202250,2,F,0,35
1203310,2,F,0,11
676600,1,F,0,8
1208400,2,F,0,15
1204650,1,F,0,18
1206310,1,F,0,11
1225240,4,F,0,72
773850,1,F,0,411
1211060,2,F,0,12
1213760,2,F,0,51
1225940,3,F,0,16
1220440,1,F,0,8
413750,1,F,0,22
1214320,1,F,0,8
1219310,1,F,0,15
1068190,1,F,0,40
1219120,2,F,0,22
1216480,1,F,0,11
1217280,2,F,0,19
1175540,2,F,0,60
1199650,1,F,0,7
1206510,1,F,0,16
1223240,1,F,0,42
1228450,2,F,0,14
1106950,1,F,0,51
1185530,2,F,0,25
1171800,4,F,0,9
1222120,1,F,0,9
1218110,2,F,0,40
1033150,1,F,0,14
1226230,1,F,0,9
1157880,2,F,0,24
1230020,2,F,0,8
1223200,1,F,0,15
1224320,4,F,0,41
1226170,2,F,0,24
1190540,1,F,0,17
1069960,4,F,0,12
1157840,1,F,0,30
732850,1,F,0,19
1233240,1,F,0,8
1231810,3,F,0,13
1224010,2,F,0,13
1230840,2,F,0,72
1227900,2,F,0,16
1158460,1,F,0,101
1234070,1,F,0,10
1235810,1,F,0,18
885080,4,F,0,19
1200300,1,F,0,16
1213980,2,F,0,18
1157830,1,F,0,26
1160980,1,F,0,12
1248730,3,F,0,15
1244470,2,F,0,10
1243040,1,F,0,16
1224650,1,F,0,9
1239140,1,F,0,8
1237120,1,F,0,16
1237240,0,F,0,13
1219140,1,F,0,55
1233030,1,F,0,27
1246200,1,F,0,16
1256360,2,F,0,80
1258090,2,F,0,34
1231720,1,F,0,24
1215830,1,F,0,36
1254200,2,F,0,23
1250990,2,F,0,10
1251320,1,F,0,8
1241400,3,F,0,25
1216780,1,F,0,27
1210640,2,F,0,65
1246320,1,F,0,23
1251470,2,F,0,44
1205010,1,F,0,16
1238340,2,F,0,32
1244890,1,F,0,8
1243410,1,F,0,8
1241690,1,F,0,28
1259480,1,F,0,25
1248670,1,F,0,16
1259570,1,F,0,12
1221980,2,F,0,22
1258410,1,F,0,15
1265440,1,F,0,17
1265130,1,F,0,6
1256440,2,F,0,9
1264290,1,F,0,51
1273060,1,F,0,13
1263090,2,F,0,10
1262880,2,F,0,12
1261490,2,F,0,13
1258990,2,F,0,15
1263800,2,F,0,7
1248570,2,F,0,33
1258930,2,F,0,21
1253320,1,F,0,21
1268840,2,F,0,16
1267230,1,F,0,15
1269450,1,F,0,12
1191610,3,F,0,27
1270780,1,F,0,23
1271840,2,F,0,29
1264140,2,F,0,19
1265260,2,F,0,18
1274110,5,F,0,12
1256770,1,F,0,13
1274160,1,F,0,8
1267670,1,F,0,17
1195610,1,F,0,40
1256550,9,F,0,13
1253240,4,F,0,25
1243260,2,F,0,22
1277100,2,F,0,35
1257000,2,F,0,22
1237700,2,F,0,42
1282110,2,F,0,17
1257540,1,F,0,15
1281370,1,F,0,30
1255410,1,F,0,36
1300890,1,F,0,18
1276170,1,F,0,50
1239870,1,F,0,29
1280670,1,F,0,9
1283240,1,F,0,9
1255420,1,F,0,59
1272300,1,F,0,32
1142730,1,F,0,8
1293950,2,F,0,18
1261290,2,F,0,21
1238710,2,F,0,38
1113360,1,F,0,14
1267960,2,F,0,15
1284350,1,F,0,6
1287790,2,F,0,12
1283380,2,F,0,10
1289240,1,F,0,12
1101060,1,F,0,48
1290620,1,F,0,22
1273740,2,F,0,19
1276820,2,F,0,31
1280980,2,F,0,15
1296190,1,F,0,22
1289770,1,F,0,30
1296410,1,F,0,14
1291740,2,F,0,7
1302470,2,F,0,11
1304360,2,F,0,18
1297480,107,F,0,23
1291720,2,F,0,23
1301410,2,F,0,135
1113860,2,F,0,12
1283720,1,F,0,10
1307310,2,F,0,24
1288550,2,F,0,14
1275240,2,F,0,42
1287180,1,F,0,9
1305220,1,F,0,13
1287970,1,F,0,19
811940,2,F,0,35
1253450,2,F,0,33
683260,2,F,0,61
1309910,5,F,0,15
1233460,2,F,0,12
1238970,2,F,0,21
1321110,2,F,0,16
1260560,3,F,0,59
1301260,1,F,0,14
1318730,1,F,0,22
1302400,1,F,0,18
1008430,1,F,0,25
1219790,1,F,0,25
1318870,2,F,0,18
804690,3,F,0,10
1310620,1,F,0,19
1320030,3,F,0,10
1314270,5,F,0,13
1312760,3,F,0,15
1297180,2,F,0,14
1333050,1,F,0,11
1282580,1,F,0,65
1150540,1,F,0,39
1328430,2,F,0,13
1331400,2,F,0,14
757050,1,F,0,8
1294000,2,F,0,110
1318170,2,F,0,15
877710,2,F,0,6
1324320,2,F,0,17
552480,2,F,0,41
1319880,1,F,0,18
1266050,2,F,0,8
1330300,2,F,0,11
1350470,1,F,0,5
1311400,1,F,0,6
1331860,2,F,0,13
1333840,4,F,0,21
1330140,2,F,0,14
1211070,2,F,0,14
1333810,1,F,0,25
1337070,1,F,0,17
1334760,2,F,0,31
1338520,1,F,0,27
1339450,2,F,0,12
1341500,2,F,0,26
1323950,2,F,0,37
1133800,2,F,0,17
1247210,1,F,0,5
1234290,2,F,0,16
1344760,1,F,0,32
1272020,4,F,0,19
1272000,5,F,0,26
1271930,1,F,0,8
1343310,3,F,0,12
1160560,1,F,0,88
955500,1,F,0,9
1227050,1,F,0,19
1347390,1,F,0,6
1315920,1,F,0,60
1328460,1,F,0,19
1267040,2,F,0,31
1343050,1,F,0,7
1339290,1,F,0,15
1332690,1,F,0,6
1340310,1,F,0,31
1345240,1,F,0,14
1334420,1,F,0,22
1345050,2,F,0,52
1284200,1,F,0,13
1238980,1,F,0,46
1344900,1,F,0,10
1250660,2,F,0,22
1365900,7,F,0,31
1353690,3,F,0,75
1355630,2,F,0,17
1298640,2,F,0,20
1344570,2,F,0,15
1371460,1,F,0,19
1357550,1,F,0,49
1341270,3,F,0,16
1278000,2,F,0,40
727740,1,F,0,19
1374010,4,F,0,19
1354800,3,F,0,7
1362890,2,F,0,7
1356750,1,F,0,8
1351650,1,F,0,15
1330790,5,F,0,32
1369410,2,F,0,34
1356790,1,F,0,15
615690,4,F,0,79
1357280,4,F,0,12
1355240,2,F,0,18
1325220,2,F,0,16
1085880,2,F,0,68
1363960,1,F,0,13
1359000,1,F,0,25
1357200,2,F,0,11
1354970,1,F,0,15
1344930,3,F,0,25
1358510,2,F,0,13
1366830,2,F,0,10
1315040,1,F,0,34
1367350,1,F,0,11
1362270,1,F,0,27
1016030,4,F,0,17
1383730,2,F,0,23
1361430,1,F,0,38
1358430,1,F,0,19
1360280,1,F,0,7
1338180,2,F,0,30
1360890,1,F,0,11
1360260,1,F,0,8
1355070,1,F,0,11
1272850,1,F,0,9
1234360,1,F,0,10
1277290,1,F,0,34
1368330,2,F,0,14
1371120,1,F,0,10
1378100,1,F,0,17
1371350,2,F,0,44
1330510,2,F,0,13
1372560,2,F,0,12
1366270,1,F,0,0
1347700,2,F,0,17
855770,2,F,0,10
1289060,2,F,0,93
1371470,1,F,0,17
1372120,2,F,0,20
1286930,1,F,0,30
1371000,2,F,0,17
1359340,1,F,0,9
1353040,1,F,0,15
1368260,2,F,0,60
1368560,1,F,0,10
1343680,3,F,0,13
1363170,2,F,0,38
1377200,1,F,0,10
1381270,1,F,0,12
1379350,1,F,0,33
1401360,1,F,0,8
1366000,1,F,0,7
1396950,1,F,0,11
1112350,2,F,0,33
1375940,1,F,0,9
1379040,1,F,0,26
1372800,3,F,0,79
1338920,1,F,0,15
1384090,2,F,0,15
1383220,1,F,0,13
1388150,3,F,0,30
1373300,2,F,0,8
1386700,1,F,0,10
1385830,1,F,0,15
1379470,1,F,0,14
1379640,1,F,0,43
1372670,2,F,0,12
1385590,2,F,0,21
1393960,1,F,0,39
1388900,3,F,0,23
1376350,2,F,0,23
1385570,2,F,0,41
1392510,1,F,0,12
1395470,2,F,0,33
1385820,1,F,0,20
1381460,2,F,0,50
1381450,7,F,0,48
1384450,1,F,0,22
1392570,2,F,0,20
1392000,1,F,0,58
1129210,2,F,0,25
1341830,1,F,0,42
1292270,2,F,0,15
1402010,2,F,0,20
1392750,2,F,0,57
1379980,1,F,0,36
1400350,2,F,0,13
1403130,2,F,0,10
1389540,3,F,0,34
1398990,1,F,0,23
1391720,4,F,0,12
1386090,3,F,0,24
1392590,1,F,0,27
1397960,2,F,0,24
1395780,1,F,0,21
1386110,1,F,0,25
1371320,2,F,0,15
1365710,2,F,0,35
1378840,1,F,0,29
1397050,1,F,0,11
1398900,1,F,0,20
1356970,3,F,0,51
1385750,1,F,0,11
1393780,2,F,0,18
1303270,2,F,0,24
1401670,2,F,0,11
1388140,2,F,0,55
1406980,1,F,0,26
1374700,3,F,0,23
1281920,2,F,0,63
1350030,1,F,0,10
1414710,1,F,0,14
1412750,1,F,0,8
1414270,2,F,0,19
1416180,2,F,0,20
1419770,2,F,0,11
1180070,1,F,0,23
1417230,2,F,0,15
1413780,1,F,0,14
1417450,1,F,0,14
1422520,1,F,0,27
1399040,1,F,0,13
1386680,1,F,0,18
1424960,2,F,0,8
1422740,2,F,0,17
1355290,2,F,0,10
1415670,3,F,0,52
1402380,1,F,0,24
1406570,5,F,0,15
1418490,1,F,0,20
1414600,2,F,0,12
1424120,3,F,0,17
1424650,1,F,0,6
1389730,1,F,0,15
1346330,1,F,0,16
1197460,2,F,0,40
1423590,2,F,0,16
1430340,2,F,0,11
1393650,2,F,0,7
1334980,1,F,0,12
1413440,3,F,0,11
1399630,2,F,0,19
1428630,1,F,0,7
1445870,1,F,0,11
1390920,1,F,0,17
1435330,3,F,0,27
1408490,1,F,0,22
1263520,4,F,0,11
1361950,1,F,0,8
1414060,2,F,0,23
1420930,7,F,0,67
1432290,2,F,0,10
1156480,3,F,0,59
1431470,1,F,0,37
1426130,2,F,0,26
1434230,1,F,0,18
1393550,1,F,0,51
1437100,2,F,0,17
1427770,1,F,0,16
1423830,3,F,0,27
1431210,1,F,0,21
1371380,1,F,0,17
1428440,2,F,0,33
1437600,1,F,0,25
1367220,2,F,0,28
1406630,1,F,0,15
1449400,1,F,0,33
1432630,1,F,0,13
1432760,3,F,0,29
1436910,1,F,0,12
1434550,2,F,0,15
1434160,2,F,0,31
1419140,1,F,0,19
1435540,6,F,0,13
739270,2,F,0,41
1450070,1,F,0,12
1439790,1,F,0,9
1315910,1,F,0,23
1434510,1,F,0,14
1441690,1,F,0,26
1238180,5,F,0,114
1462700,2,F,0,41
1469330,1,F,0,27
1439700,2,F,0,119
1441830,1,F,0,10
1444370,1,F,0,9
1454720,2,F,0,29
1454320,3,F,0,15
1411360,1,F,0,20
1451440,0,F,0,13
1457920,1,F,0,10
1454030,1,F,0,22
1453950,1,F,0,44
1449580,1,F,0,26
1455930,1,F,0,7
1466620,2,F,0,37
1126880,3,F,0,19
1463180,1,F,0,44
1462000,7,F,0,29
1410300,3,F,0,14
1454360,2,F,0,9
1453740,2,F,0,38
1458330,2,F,0,18
1458250,1,F,0,6
1443500,1,F,0,14
1459840,3,F,0,35
1458650,3,F,0,34
1464420,1,F,0,8
1440050,2,F,0,69
1460910,1,F,0,5
1264650,4,F,0,23
1433390,2,F,0,28
1453480,3,F,0,18
1453200,2,F,0,28
1465830,3,F,0,31
1471680,2,F,0,34
1456640,2,F,0,9
1466550,1,F,0,10
1374600,3,F,0,7
1465350,2,F,0,30
1382870,3,F,0,38
1467590,2,F,0,50
1467360,1,F,0,12
1456770,3,F,0,37
1462340,2,F,0,10
1477660,1,F,0,13
1465060,2,F,0,13
1462960,1,F,0,16
1463360,1,F,0,9
1444570,2,F,0,14
1379510,2,F,0,15
1462170,3,F,0,18
1460530,1,F,0,8
1471120,2,F,0,17
1476160,2,F,0,19
1484150,2,F,0,29
1466090,1,F,0,34
1415120,1,F,0,10
1473500,1,F,0,22
1466240,2,F,0,12
1467060,6,F,0,20
1475250,1,F,0,14
1445430,5,F,0,138
1240620,1,F,0,6
1399270,2,F,0,11
1359770,3,F,0,33
1463500,1,F,0,23
1479910,1,F,0,17
1450860,3,F,0,23
1312160,1,F,0,7
1439420,1,F,0,23
1465580,0,F,0,11
1483600,2,F,0,85
1491720,2,F,0,38
1389130,1,F,0,17
1483140,1,F,0,19
1487700,3,F,0,19
1173700,2,F,0,18
1480400,7,F,0,40
1419680,2,F,0,20
1472330,1,F,0,20
1259660,1,F,0,37
1487620,2,F,0,13
1492780,1,F,0,12
1468190,1,F,0,37
1477880,1,F,0,17
1415580,2,F,0,9
1429700,1,F,0,11
1428360,2,F,0,11
1335500,3,F,0,72
1347710,1,F,0,6
1489900,1,F,0,7
1465340,1,F,0,22
1509180,1,F,0,4
1471460,3,F,0,18
1487160,3,F,0,11
